VENDOR_KEY,RETAILER_KEY,ITEM_KEY,STORE_KEY,PERIOD_KEY,MODULAR_KEY,REQUEST_DATE,STORE_SPECIFIC_RETAIL,POS_SALES,POS_QTY,POS_COST,MAX_SHELF_QTY,GROSS_SHIP_QTY,GROSS_SHIP_RETAIL,NET_SHIP_QTY,NET_SHIP_RETAIL,AVG_TRAITED_STORE_ITEM_COMB,AVG_VALID_STORE_ITEM_COMB,AVG_STR_DD_RATE_OF_SALE,AVG_IN_STOCK,AVG_REPL_IN_STOCK,HIST_ON_HAND_QTY,SI_MUMD_QTY,SI_TOTAL_MUMD,NUM_OF_BASKET_OCCURENCES,BASKET_SCAN_COUNT,BASKET_SALES,BASKET_GM,REPLENISHEDFLAG
308,1010,1538331,542271,20170114,5436,2017-02-16,,13.68,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,209,618.1,618.1,1
308,1010,1538331,542275,20170114,3579,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,542277,20170114,3521,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,547254,20170114,5012,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,547255,20170114,4909,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,114,636.84,636.84,1
308,1010,1538331,547256,20170114,4496,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,28,130.16,130.16,1
308,1010,1538331,547261,20170114,3579,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,3,8.81,8.81,1
308,1010,1538331,563818,20170114,3521,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,563995,20170114,5138,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,564128,20170114,3931,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,564202,20170114,3410,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,564371,20170114,5302,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,24,86.73,86.73,1
308,1010,1538331,564373,20170114,5475,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,12,43.67,43.67,1
308,1010,1538331,564377,20170114,4690,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,564378,20170114,4839,2017-02-16,,13.68,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,117,572.39,572.39,1
308,1010,1538331,565266,20170114,4637,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,565486,20170114,3521,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1001106,20170114,4771,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1001199,20170114,4685,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1001280,20170114,4964,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,56,150.34,150.34,1
308,1010,1538331,1001287,20170114,3517,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,8,29.12,29.12,1
308,1010,1538331,1001310,20170114,4512,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,17,45.1,45.1,1
308,1010,1538331,1001311,20170114,4729,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1001328,20170114,3599,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1002643,20170114,4869,2017-02-16,,3.42,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,4,7.32,7.32,1
308,1010,1538331,1002644,20170114,4836,2017-02-16,,6.84,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,27,119.47,119.47,1
308,1010,1538331,1002676,20170114,3586,2017-02-16,,10.26,3,,0,0,0,0,0,0,0,,0,0,0,0,0,3,14,52.46,52.46,1
308,1010,1538331,1002696,20170114,5291,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1002697,20170114,5007,2017-02-16,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
308,1010,1538331,1002698,20170114,5432,2017-02-16,,13.68,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,95,370.53,370.53,1
